date,revenue,firm
12/12/2014,1109,2989sd7
12/12/2014,1104,3213sd7
12/12/2014,1081,3641sd7
12/12/2014,1058,3862sd7
12/12/2014,1055,5549sd7
12/12/2014,1001,3007sd7
12/12/2014,997,5310sd7
12/12/2014,935,3300sd7
12/12/2014,927,2848sd7
12/12/2014,893,9327sd7
12/12/2014,850,3699sd7
12/12/2014,837,4331sd7
12/12/2014,824,4106sd7
12/12/2014,788,2983sd7
12/12/2014,772,6226sd7
12/12/2014,771,9017sd7
12/12/2014,749,2819sd7
12/12/2014,701,2983sd7
12/12/2014,695,5520sd7
12/12/2014,686,5038sd7
12/12/2014,665,2983sd7
12/12/2014,654,5031sd7
12/12/2014,650,3300sd7
12/12/2014,650,6989sd7
12/12/2014,643,4490sd7
12/12/2014,631,5024sd7
12/12/2014,628,2864sd7
12/12/2014,609,3001sd7
12/12/2014,580,3001sd7
12/12/2014,568,3245sd7
12/12/2014,566,2989sd7
12/12/2014,565,6276sd7
12/12/2014,557,3378sd7
12/12/2014,541,5520sd7
12/12/2014,526,9175sd7
12/12/2014,521,6399sd7
12/12/2014,509,5751sd7
12/12/2014,506,5133sd7
12/12/2014,490,5953sd7
12/12/2014,482,2848sd7
12/12/2014,481,3300sd7
12/12/2014,472,4713sd7
12/12/2014,472,6989sd7
12/12/2014,471,3007sd7
12/12/2014,469,6989sd7
12/12/2014,461,6989sd7
12/12/2014,458,5598sd7
12/12/2014,452,7761sd7
12/12/2014,452,9235sd7
12/12/2014,451,5642sd7
12/12/2014,449,3046sd7
12/12/2014,444,2827sd7
12/12/2014,444,6989sd7
12/12/2014,443,5132sd7
12/12/2014,443,2827sd7
12/12/2014,440,2989sd7
12/12/2014,439,3001sd7
12/12/2014,426,5586sd7
12/12/2014,424,3046sd7
12/12/2014,424,4217sd7
12/12/2014,422,2827sd7
12/12/2014,415,4505sd7
12/12/2014,399,5586sd7
12/12/2014,397,3001sd7
12/12/2014,397,6399sd7
12/12/2014,394,5739sd7
12/12/2014,393,5766sd7
12/12/2014,392,8752sd7
12/12/2014,389,2848sd7
12/12/2014,389,5038sd7
12/12/2014,388,3245sd7
12/12/2014,373,8853sd7
12/12/2014,373,3182sd7
12/12/2014,368,5146sd7
12/12/2014,364,3067sd7
12/12/2014,359,8991sd7
12/12/2014,358,7018sd7
12/12/2014,357,4893sd7
12/12/2014,356,3029sd7
12/12/2014,353,8339sd7
12/12/2014,350,2860sd7
12/12/2014,346,9304sd7
12/12/2014,344,3261sd7
12/12/2014,337,8606sd7
12/12/2014,331,4414sd7
12/12/2014,330,4055sd7
12/12/2014,327,8865sd7
12/12/2014,313,3390sd7
12/12/2014,311,2848sd7
12/12/2014,307,6989sd7
12/12/2014,306,4941sd7
12/12/2014,306,4743sd7
12/12/2014,302,6989sd7
12/12/2014,301,4696sd7
12/12/2014,300,2848sd7
12/12/2014,298,3569sd7
12/12/2014,298,2841sd7
12/12/2014,293,8287sd7
12/12/2014,291,4257sd7
12/12/2014,288,3213sd7
12/12/2014,276,6576sd7
12/12/2014,276,3001sd7
12/12/2014,274,2983sd7
12/12/2014,273,3176sd7
12/12/2014,267,3007sd7
12/12/2014,267,2925sd7
12/12/2014,264,2976sd7
12/12/2014,261,5549sd7
12/12/2014,261,3048sd7
12/12/2014,260,3028sd7
12/12/2014,259,4562sd7
12/12/2014,255,4835sd7
12/12/2014,254,5549sd7
12/12/2014,248,4381sd7
12/12/2014,248,2963sd7
12/12/2014,247,3639sd7
12/12/2014,246,2827sd7
12/12/2014,246,2827sd7
12/12/2014,245,2848sd7
12/12/2014,242,2827sd7
12/12/2014,242,2848sd7
12/12/2014,241,8963sd7
12/12/2014,239,3090sd7
12/12/2014,239,3874sd7
12/12/2014,235,3282sd7
12/12/2014,234,6559sd7
12/12/2014,233,2989sd7
12/12/2014,233,8305sd7
12/12/2014,232,2848sd7
12/12/2014,231,3705sd7
12/12/2014,229,2976sd7
12/11/2014,9235,9327sd7
12/11/2014,6147,3118sd7
12/11/2014,5564,4106sd7
12/11/2014,5274,2983sd7
12/11/2014,5174,4795sd7
12/11/2014,5019,7772sd7
12/11/2014,4849,9304sd7
12/11/2014,4526,2864sd7
12/11/2014,4386,5310sd7
12/11/2014,3691,7772sd7
12/11/2014,3258,8305sd7
12/11/2014,3245,2974sd7
12/11/2014,3093,5258sd7
12/11/2014,2624,4140sd7
12/11/2014,2348,7121sd7
12/11/2014,2241,5586sd7
12/11/2014,2235,3213sd7
12/11/2014,2193,9017sd7
12/11/2014,1999,3001sd7
12/11/2014,1955,8961sd7
12/11/2014,1923,5549sd7
12/11/2014,1783,4490sd7
12/11/2014,1694,7366sd7
12/11/2014,1635,2989sd7
12/11/2014,1632,9175sd7
12/11/2014,1569,6559sd7
12/11/2014,1567,3862sd7
12/11/2014,1561,3641sd7
12/11/2014,1353,9441sd7
12/11/2014,1305,3028sd7
12/11/2014,1291,2989sd7
12/11/2014,1253,4245sd7
12/11/2014,1251,3558sd7
12/11/2014,1231,2819sd7
12/11/2014,1219,3300sd7
12/11/2014,1196,2848sd7
12/11/2014,1190,4414sd7
12/11/2014,1140,3007sd7
12/11/2014,1136,9420sd7
12/11/2014,1089,3378sd7
12/11/2014,1069,3929sd7
12/11/2014,1062,3641sd7
12/11/2014,1004,4331sd7
12/11/2014,985,9386sd7
12/11/2014,953,4490sd7
12/11/2014,952,2858sd7
12/11/2014,936,6650sd7
12/11/2014,897,5249sd7
12/11/2014,889,2848sd7
12/11/2014,865,3001sd7
12/11/2014,853,5586sd7
12/11/2014,847,2827sd7
12/11/2014,842,3300sd7
12/11/2014,832,8283sd7
12/11/2014,811,2848sd7
12/11/2014,795,3743sd7
12/11/2014,794,8752sd7
12/11/2014,785,3245sd7
12/11/2014,776,5024sd7
12/11/2014,775,2983sd7
12/11/2014,765,2848sd7
12/11/2014,755,5586sd7
12/11/2014,749,5751sd7
12/11/2014,746,2848sd7
12/11/2014,737,9100sd7
12/11/2014,727,5031sd7
12/11/2014,715,5549sd7
12/11/2014,715,3001sd7
12/11/2014,704,2827sd7
12/11/2014,703,4293sd7
12/11/2014,675,5953sd7
12/11/2014,674,6607sd7
12/11/2014,667,7176sd7
12/11/2014,665,2819sd7
12/11/2014,661,2848sd7
12/11/2014,658,5038sd7
12/11/2014,638,2848sd7
12/11/2014,638,4835sd7
12/11/2014,600,5271sd7
12/11/2014,587,8991sd7
12/11/2014,585,8305sd7
12/11/2014,582,3569sd7
12/11/2014,581,5132sd7
12/11/2014,579,4381sd7
12/11/2014,577,4039sd7
12/11/2014,575,4713sd7
12/11/2014,561,3300sd7
12/11/2014,554,6949sd7
12/11/2014,551,4178sd7
12/11/2014,548,5038sd7
12/11/2014,544,5133sd7
12/11/2014,542,2860sd7
12/11/2014,541,2850sd7
12/11/2014,536,8405sd7
12/11/2014,533,5146sd7
12/11/2014,525,4696sd7
12/11/2014,523,4531sd7
12/11/2014,512,2901sd7
12/11/2014,511,5146sd7
12/11/2014,499,3874sd7
12/11/2014,494,2989sd7
12/11/2014,485,3046sd7
12/11/2014,470,2841sd7
12/11/2014,463,5724sd7
12/11/2014,461,2895sd7
12/11/2014,461,9235sd7
12/11/2014,449,3672sd7
12/11/2014,436,6068sd7
12/11/2014,436,8213sd7
12/11/2014,434,2989sd7
12/11/2014,427,3029sd7
12/11/2014,423,7931sd7
12/11/2014,422,3214sd7
12/11/2014,420,5598sd7
12/11/2014,418,3067sd7
12/11/2014,416,3213sd7
12/11/2014,416,5868sd7
12/11/2014,414,4383sd7
12/11/2014,411,3261sd7
12/11/2014,410,4835sd7
12/11/2014,405,3874sd7
12/11/2014,402,3048sd7
12/11/2014,396,3982sd7
12/11/2014,394,3028sd7
12/11/2014,388,2848sd7
12/11/2014,383,3862sd7
12/11/2014,375,3007sd7
12/11/2014,374,2939sd7
12/11/2014,373,2848sd7
12/11/2014,373,5520sd7
12/11/2014,367,6757sd7
12/11/2014,362,3001sd7
12/11/2014,360,3001sd7
12/11/2014,359,2983sd7
12/11/2014,359,7859sd7
12/11/2014,358,5146sd7
12/11/2014,357,4941sd7
12/11/2014,357,5766sd7
12/11/2014,351,5310sd7
12/11/2014,351,3001sd7
12/11/2014,350,2924sd7
12/11/2014,348,6226sd7
12/11/2014,348,7761sd7
12/11/2014,345,2848sd7
12/11/2014,342,3753sd7
12/11/2014,341,4505sd7
12/11/2014,333,5545sd7
12/11/2014,332,4816sd7
12/11/2014,332,5739sd7
12/11/2014,331,3001sd7
12/11/2014,5792,4795sd7
12/11/2014,5227,7772sd7
12/11/2014,3937,2974sd7
12/11/2014,2548,7772sd7
12/11/2014,2165,8305sd7
12/11/2014,2019,4140sd7
12/11/2014,1771,5586sd7
12/11/2014,1742,3929sd7
12/11/2014,1668,3118sd7
12/11/2014,1546,3641sd7
12/11/2014,1427,2983sd7
12/11/2014,1394,7121sd7
12/11/2014,1308,2989sd7
12/11/2014,1282,6399sd7
12/11/2014,1197,5258sd7
12/11/2014,1178,4245sd7
12/11/2014,1145,9327sd7
12/11/2014,1136,3213sd7
12/11/2014,1102,4490sd7
12/11/2014,1076,2989sd7
12/11/2014,1064,3007sd7
12/11/2014,989,5549sd7
12/11/2014,987,4331sd7
12/11/2014,969,4106sd7
12/11/2014,920,5310sd7
12/11/2014,901,3862sd7
12/11/2014,890,2848sd7
12/11/2014,871,3699sd7
12/11/2014,870,3641sd7
12/11/2014,844,3300sd7
12/11/2014,777,5038sd7
12/11/2014,765,2819sd7
12/11/2014,747,2983sd7
12/11/2014,712,5031sd7
12/11/2014,701,2983sd7
12/11/2014,694,3001sd7
12/11/2014,691,9017sd7
12/11/2014,678,3558sd7
12/11/2014,661,6226sd7
12/11/2014,637,2925sd7
12/11/2014,630,6989sd7
12/11/2014,619,5520sd7
12/11/2014,618,2983sd7
12/11/2014,612,2864sd7
12/11/2014,609,3046sd7
12/11/2014,589,5024sd7
12/11/2014,578,9175sd7
12/11/2014,577,3378sd7
12/11/2014,574,5520sd7
12/11/2014,561,9420sd7
12/11/2014,557,3300sd7
12/11/2014,549,4713sd7
12/11/2014,534,3245sd7
12/11/2014,532,6276sd7
12/11/2014,529,5586sd7
12/11/2014,523,3001sd7
12/11/2014,514,5133sd7
12/11/2014,489,2848sd7
12/11/2014,487,6989sd7
12/11/2014,480,6399sd7
12/11/2014,480,9235sd7
12/11/2014,469,3001sd7
12/11/2014,466,6989sd7
12/11/2014,462,5751sd7
12/11/2014,459,7761sd7
12/11/2014,453,5586sd7
12/11/2014,447,2989sd7
12/11/2014,443,5132sd7
12/11/2014,441,5766sd7
12/11/2014,433,6399sd7
12/11/2014,428,2827sd7
12/11/2014,427,5598sd7
12/11/2014,426,4505sd7
12/11/2014,423,5953sd7
12/11/2014,410,2827sd7
12/11/2014,410,2901sd7
12/11/2014,407,2989sd7
12/11/2014,406,2848sd7
12/11/2014,402,5739sd7
12/11/2014,400,5146sd7
12/11/2014,389,3046sd7
12/11/2014,380,2827sd7
12/11/2014,379,5038sd7
12/11/2014,379,6989sd7
12/11/2014,374,3245sd7
12/11/2014,371,6989sd7
12/11/2014,358,3261sd7
12/11/2014,352,4217sd7
12/11/2014,352,8853sd7
12/11/2014,346,3001sd7
12/11/2014,346,4835sd7
12/11/2014,344,8606sd7
12/11/2014,343,3300sd7
12/11/2014,334,3569sd7
12/11/2014,326,8339sd7
12/11/2014,321,4893sd7
12/11/2014,316,4414sd7
12/11/2014,306,3390sd7
12/11/2014,303,3028sd7
12/11/2014,302,7018sd7
12/11/2014,298,3007sd7
12/11/2014,297,3001sd7
12/11/2014,296,2860sd7
12/11/2014,294,4562sd7
12/11/2014,288,4310sd7
12/11/2014,283,5146sd7
12/11/2014,281,5868sd7
12/11/2014,280,4941sd7
12/11/2014,279,3067sd7
12/11/2014,275,8865sd7
12/11/2014,272,3213sd7
12/11/2014,271,6576sd7
12/11/2014,265,4055sd7
12/11/2014,265,3007sd7
12/11/2014,263,4490sd7
12/11/2014,262,3874sd7
12/11/2014,260,8991sd7
12/11/2014,258,4496sd7
12/11/2014,257,5549sd7
12/11/2014,257,3182sd7
12/11/2014,256,2983sd7
12/11/2014,253,2848sd7
12/11/2014,252,6989sd7
12/11/2014,250,5549sd7
12/11/2014,250,8305sd7
12/11/2014,243,6989sd7
12/11/2014,242,2848sd7
12/11/2014,242,2827sd7
12/11/2014,241,2848sd7
12/11/2014,241,3176sd7
12/11/2014,240,2976sd7
12/11/2014,239,3048sd7
12/11/2014,237,8213sd7
12/11/2014,236,3029sd7
12/11/2014,235,3105sd7
12/11/2014,234,3282sd7
12/11/2014,232,3301sd7
12/11/2014,232,3874sd7
12/11/2014,231,2848sd7
12/11/2014,230,6989sd7
12/11/2014,226,2989sd7
12/11/2014,226,3177sd7
12/11/2014,224,2983sd7
12/11/2014,222,4381sd7
12/11/2014,222,4879sd7
12/11/2014,221,3138sd7
12/11/2014,221,2827sd7
12/11/2014,218,4293sd7
12/11/2014,218,4696sd7
12/11/2014,217,2976sd7
12/10/2014,8730,7662sd7
12/10/2014,7261,7772sd7
12/10/2014,6734,9327sd7
12/10/2014,6168,4106sd7
12/10/2014,6156,2864sd7
12/10/2014,5665,2983sd7
12/10/2014,5474,4795sd7
12/10/2014,4003,8961sd7
12/10/2014,3811,7772sd7
12/10/2014,3663,8305sd7
12/10/2014,3537,2974sd7
12/10/2014,3394,5310sd7
12/10/2014,3150,5258sd7
12/10/2014,2685,4140sd7
12/10/2014,2389,5586sd7
12/10/2014,2371,7121sd7
12/10/2014,2292,3213sd7
12/10/2014,2107,5549sd7
12/10/2014,2052,4490sd7
12/10/2014,1964,9175sd7
12/10/2014,1903,3001sd7
12/10/2014,1871,3641sd7
12/10/2014,1793,9017sd7
12/10/2014,1676,7366sd7
12/10/2014,1579,2989sd7
12/10/2014,1536,9441sd7
12/10/2014,1526,3862sd7
12/10/2014,1445,2989sd7
12/10/2014,1397,3028sd7
12/10/2014,1307,4245sd7
12/10/2014,1305,3007sd7
12/10/2014,1289,2819sd7
12/10/2014,1274,4414sd7
12/10/2014,1245,2848sd7
12/10/2014,1189,3378sd7
12/10/2014,1188,3929sd7
12/10/2014,1161,3001sd7
12/10/2014,1155,3300sd7
12/10/2014,1112,4331sd7
12/10/2014,1064,6650sd7
12/10/2014,1028,3118sd7
12/10/2014,1010,5249sd7
12/10/2014,998,4490sd7
12/10/2014,889,3743sd7
12/10/2014,874,2827sd7
12/10/2014,866,7176sd7
12/10/2014,861,2858sd7
12/10/2014,854,2819sd7
12/10/2014,844,3245sd7
12/10/2014,841,5024sd7
12/10/2014,824,3300sd7
12/10/2014,819,2848sd7
12/10/2014,806,2848sd7
12/10/2014,803,5953sd7
12/10/2014,801,5586sd7
12/10/2014,795,9100sd7
12/10/2014,792,3001sd7
12/10/2014,782,5751sd7
12/10/2014,772,5724sd7
12/10/2014,741,5586sd7
12/10/2014,740,4293sd7
12/10/2014,736,4531sd7
12/10/2014,733,2827sd7
12/10/2014,733,2901sd7
12/10/2014,731,2848sd7
12/10/2014,731,5038sd7
12/10/2014,719,2983sd7
12/10/2014,718,3874sd7
12/10/2014,698,5549sd7
12/10/2014,695,5031sd7
12/10/2014,693,6607sd7
12/10/2014,690,5132sd7
12/10/2014,687,3001sd7
12/10/2014,677,2848sd7
12/10/2014,649,2848sd7
12/10/2014,637,8991sd7
12/10/2014,636,3569sd7
12/10/2014,634,4381sd7
12/10/2014,630,2848sd7
12/10/2014,616,4835sd7
12/10/2014,612,6949sd7
12/10/2014,608,5146sd7
12/10/2014,602,4178sd7
12/10/2014,601,9235sd7
12/10/2014,595,8305sd7
12/10/2014,588,3046sd7
12/10/2014,575,8405sd7
12/10/2014,567,3300sd7
12/10/2014,562,9304sd7
12/10/2014,551,5133sd7
12/10/2014,535,5868sd7
12/10/2014,521,2850sd7
12/10/2014,520,2860sd7
12/10/2014,517,3214sd7
12/10/2014,510,5146sd7
12/10/2014,506,2989sd7
12/10/2014,505,4713sd7
12/10/2014,487,3213sd7
12/10/2014,471,5038sd7
12/10/2014,463,7931sd7
12/10/2014,457,9420sd7
12/10/2014,454,4505sd7
12/10/2014,448,6068sd7
12/10/2014,445,4835sd7
12/10/2014,445,8752sd7
12/10/2014,439,4696sd7
12/10/2014,436,4039sd7
12/10/2014,435,7859sd7
12/10/2014,433,5598sd7
12/10/2014,427,2989sd7
12/10/2014,422,3672sd7
12/10/2014,418,6226sd7
12/10/2014,418,2841sd7
12/10/2014,416,5766sd7
12/10/2014,412,2895sd7
12/10/2014,409,3874sd7
12/10/2014,409,3001sd7
12/10/2014,398,2939sd7
12/10/2014,393,3261sd7
12/10/2014,392,2895sd7
12/10/2014,390,4310sd7
12/10/2014,386,2925sd7
12/10/2014,384,3753sd7
12/10/2014,384,8213sd7
12/10/2014,382,6757sd7
12/10/2014,375,5520sd7
12/10/2014,374,8853sd7
12/10/2014,371,3982sd7
12/10/2014,367,3048sd7
12/10/2014,364,5141sd7
12/10/2014,362,3302sd7
12/10/2014,360,2924sd7
12/10/2014,359,5545sd7
12/10/2014,358,3067sd7
12/10/2014,354,5310sd7
12/10/2014,354,9043sd7
12/10/2014,351,3245sd7
12/10/2014,350,4383sd7
12/10/2014,350,2827sd7
12/10/2014,346,5549sd7
12/10/2014,345,9402sd7
12/10/2014,344,2848sd7
12/10/2014,340,2848sd7
12/10/2014,338,5146sd7
12/10/2014,336,3001sd7
12/10/2014,336,5271sd7
12/10/2014,335,3699sd7
12/10/2014,333,3500sd7
12/10/2014,332,2848sd7
12/10/2014,330,3088sd7
12/10/2014,5749,4795sd7
12/10/2014,5110,7772sd7
12/10/2014,3989,2974sd7
12/10/2014,2606,7772sd7
12/10/2014,2107,8305sd7
12/10/2014,2068,4140sd7
12/10/2014,2067,3929sd7
12/10/2014,1969,5586sd7
12/10/2014,1772,3641sd7
12/10/2014,1502,7121sd7
12/10/2014,1481,2989sd7
12/10/2014,1471,2983sd7
12/10/2014,1425,6399sd7
12/10/2014,1258,5258sd7
12/10/2014,1226,4490sd7
12/10/2014,1204,4245sd7
12/10/2014,1169,9327sd7
12/10/2014,1150,3007sd7
12/10/2014,1070,4331sd7
12/10/2014,1070,4106sd7
12/10/2014,1047,3213sd7
12/10/2014,1024,5549sd7
12/10/2014,906,9175sd7
12/10/2014,889,2925sd7
12/10/2014,874,5038sd7
12/10/2014,844,3862sd7
12/10/2014,837,2848sd7
12/10/2014,812,3046sd7
12/10/2014,795,5031sd7
12/10/2014,788,2819sd7
12/10/2014,781,3699sd7
12/10/2014,767,3300sd7
12/10/2014,766,2983sd7
12/10/2014,741,2983sd7
12/10/2014,714,2989sd7
12/10/2014,707,5310sd7
12/10/2014,706,9017sd7
12/10/2014,697,6226sd7
12/10/2014,671,3001sd7
12/10/2014,621,5520sd7
12/10/2014,619,3378sd7
12/10/2014,608,5024sd7
12/10/2014,590,5751sd7
12/10/2014,582,5520sd7
12/10/2014,570,2983sd7
12/10/2014,565,3300sd7
12/10/2014,563,5133sd7
12/10/2014,559,4505sd7
12/10/2014,547,6989sd7
12/10/2014,541,3245sd7
12/10/2014,540,2864sd7
12/10/2014,519,3001sd7
12/10/2014,511,4713sd7
12/10/2014,480,6276sd7
12/10/2014,479,9235sd7
12/10/2014,463,2848sd7
12/10/2014,461,6399sd7
12/10/2014,459,6989sd7
12/10/2014,458,5598sd7
12/10/2014,456,3046sd7
12/10/2014,455,3245sd7
12/10/2014,454,5586sd7
12/10/2014,452,8853sd7
12/10/2014,449,5953sd7
12/10/2014,447,6989sd7
12/10/2014,446,3001sd7
12/10/2014,445,5766sd7
12/10/2014,439,6989sd7
12/10/2014,432,2901sd7
12/10/2014,410,3261sd7
12/10/2014,408,5739sd7
12/10/2014,394,2827sd7
12/10/2014,392,6399sd7
12/10/2014,391,3300sd7
12/10/2014,390,8339sd7
12/10/2014,381,2827sd7
12/10/2014,379,2989sd7
12/10/2014,379,7761sd7
12/10/2014,379,3028sd7
12/10/2014,374,5146sd7
12/10/2014,371,3301sd7
12/10/2014,370,6989sd7
12/10/2014,367,8865sd7
12/10/2014,364,5868sd7
12/10/2014,360,5132sd7
12/10/2014,353,4310sd7
12/10/2014,351,2827sd7
12/10/2014,345,4217sd7
12/10/2014,342,2819sd7
12/10/2014,337,5038sd7
12/10/2014,335,2848sd7
12/10/2014,323,3569sd7
12/10/2014,320,5586sd7
12/10/2014,318,2989sd7
12/10/2014,315,3390sd7
12/10/2014,309,3177sd7
12/10/2014,301,3001sd7
12/10/2014,300,2976sd7
12/10/2014,299,3874sd7
12/10/2014,298,4941sd7
12/10/2014,293,5549sd7
12/10/2014,290,6989sd7
12/10/2014,287,4562sd7
12/10/2014,286,3176sd7
12/10/2014,284,2848sd7
12/10/2014,284,3067sd7
12/10/2014,283,3048sd7
12/10/2014,283,7018sd7
12/10/2014,277,8991sd7
12/10/2014,272,8606sd7
12/10/2014,270,2819sd7
12/10/2014,269,4490sd7
12/10/2014,267,4879sd7
12/10/2014,257,2860sd7
12/10/2014,257,4257sd7
12/10/2014,254,6576sd7
12/10/2014,253,3874sd7
12/10/2014,251,5549sd7
12/10/2014,251,4381sd7
12/10/2014,247,4055sd7
12/10/2014,247,3007sd7
12/10/2014,246,3007sd7
12/10/2014,245,2827sd7
12/10/2014,245,3753sd7
12/10/2014,235,4293sd7
12/10/2014,233,2848sd7
12/10/2014,233,3468sd7
12/10/2014,233,4893sd7
12/10/2014,232,3213sd7
12/10/2014,231,2963sd7
12/10/2014,229,3138sd7
12/10/2014,229,3105sd7
12/10/2014,229,2848sd7
12/10/2014,229,2848sd7
12/10/2014,228,4938sd7
12/10/2014,226,3046sd7
12/10/2014,225,2983sd7
12/10/2014,225,3176sd7
12/10/2014,224,2819sd7
12/10/2014,222,7366sd7
12/10/2014,221,2848sd7
12/10/2014,221,3001sd7
12/10/2014,220,2848sd7
12/10/2014,219,7931sd7
12/10/2014,218,3282sd7
12/10/2014,217,3661sd7
12/10/2014,215,6989sd7
12/10/2014,214,2989sd7
12/10/2014,213,2848sd7
12/10/2014,212,2848sd7
12/9/2014,9249,7772sd7
12/9/2014,8305,7662sd7
12/9/2014,5809,8961sd7
12/9/2014,5705,4795sd7
12/9/2014,5594,4106sd7
12/9/2014,5198,2983sd7
12/9/2014,4535,2864sd7
12/9/2014,4406,9327sd7
12/9/2014,3778,7772sd7
12/9/2014,3474,2974sd7
12/9/2014,3269,8305sd7
12/9/2014,3098,5310sd7
12/9/2014,3052,5258sd7
12/9/2014,2707,4140sd7
12/9/2014,2588,5586sd7
12/9/2014,2482,7121sd7
12/9/2014,2385,3213sd7
12/9/2014,2263,9017sd7
12/9/2014,2253,5549sd7
12/9/2014,2217,4490sd7
12/9/2014,1878,3001sd7
12/9/2014,1854,3641sd7
12/9/2014,1788,7366sd7
12/9/2014,1658,2989sd7
12/9/2014,1644,3862sd7
12/9/2014,1595,9175sd7
12/9/2014,1555,2989sd7
12/9/2014,1505,2819sd7
12/9/2014,1490,3028sd7
12/9/2014,1430,9164sd7
12/9/2014,1419,3007sd7
12/9/2014,1394,4245sd7
12/9/2014,1270,3300sd7
12/9/2014,1242,2848sd7
12/9/2014,1203,3929sd7
12/9/2014,1172,4414sd7
12/9/2014,1145,3378sd7
12/9/2014,1141,4331sd7
12/9/2014,1119,6650sd7
12/9/2014,1109,2819sd7
12/9/2014,1065,5724sd7
12/9/2014,1053,4490sd7
12/9/2014,1052,3743sd7
12/9/2014,998,5249sd7
12/9/2014,989,5953sd7
12/9/2014,976,3001sd7
12/9/2014,973,5586sd7
12/9/2014,968,5586sd7
12/9/2014,959,2827sd7
12/9/2014,921,3300sd7
12/9/2014,904,3001sd7
12/9/2014,875,2858sd7
12/9/2014,862,2827sd7
12/9/2014,862,5024sd7
12/9/2014,822,5751sd7
12/9/2014,822,4505sd7
12/9/2014,803,2848sd7
12/9/2014,797,2848sd7
12/9/2014,789,4531sd7
12/9/2014,782,3245sd7
12/9/2014,766,9100sd7
12/9/2014,752,2848sd7
12/9/2014,751,2848sd7
12/9/2014,747,7176sd7
12/9/2014,737,2901sd7
12/9/2014,730,2983sd7
12/9/2014,689,5031sd7
12/9/2014,680,5038sd7
12/9/2014,678,4835sd7
12/9/2014,675,3569sd7
12/9/2014,665,2848sd7
12/9/2014,664,5146sd7
12/9/2014,656,6607sd7
12/9/2014,654,4293sd7
12/9/2014,654,8991sd7
12/9/2014,650,5146sd7
12/9/2014,647,3213sd7
12/9/2014,647,3046sd7
12/9/2014,642,4039sd7
12/9/2014,637,5132sd7
12/9/2014,631,4381sd7
12/9/2014,631,3001sd7
12/9/2014,624,5133sd7
12/9/2014,622,3282sd7
12/9/2014,621,5549sd7
12/9/2014,616,4713sd7
12/9/2014,599,2848sd7
12/9/2014,591,4178sd7
12/9/2014,582,3874sd7
12/9/2014,574,3214sd7
12/9/2014,559,7931sd7
12/9/2014,556,6949sd7
12/9/2014,554,5038sd7
12/9/2014,551,5868sd7
12/9/2014,543,2860sd7
12/9/2014,537,2850sd7
12/9/2014,524,8405sd7
12/9/2014,522,9235sd7
12/9/2014,518,3301sd7
12/9/2014,518,3300sd7
12/9/2014,509,9043sd7
12/9/2014,500,3001sd7
12/9/2014,486,2989sd7
12/9/2014,485,5520sd7
12/9/2014,471,8752sd7
12/9/2014,458,7859sd7
12/9/2014,454,6226sd7
12/9/2014,451,4835sd7
12/9/2014,450,5598sd7
12/9/2014,448,6068sd7
12/9/2014,445,3176sd7
12/9/2014,435,2989sd7
12/9/2014,435,3048sd7
12/9/2014,433,2924sd7
12/9/2014,433,8213sd7
12/9/2014,424,2841sd7
12/9/2014,422,3874sd7
12/9/2014,419,2848sd7
12/9/2014,418,3753sd7
12/9/2014,413,3261sd7
12/9/2014,406,4310sd7
12/9/2014,405,2827sd7
12/9/2014,402,2939sd7
12/9/2014,399,3672sd7
12/9/2014,384,8853sd7
12/9/2014,380,6399sd7
12/9/2014,379,4383sd7
12/9/2014,378,9402sd7
12/9/2014,375,5545sd7
12/9/2014,375,2848sd7
12/9/2014,371,6757sd7
12/9/2014,367,2848sd7
12/9/2014,367,3302sd7
12/9/2014,365,3088sd7
12/9/2014,360,3982sd7
12/9/2014,353,3067sd7
12/9/2014,352,2848sd7
12/9/2014,351,3001sd7
12/9/2014,348,3007sd7
12/9/2014,344,5766sd7
12/9/2014,342,5739sd7
12/9/2014,341,5310sd7
12/9/2014,340,5271sd7
12/9/2014,339,2848sd7
12/9/2014,338,4816sd7
12/9/2014,337,8865sd7
12/9/2014,336,2848sd7
12/9/2014,335,9403sd7
12/9/2014,334,2848sd7
12/9/2014,332,2976sd7
12/9/2014,6094,4795sd7
12/9/2014,5356,7772sd7
12/9/2014,4176,2974sd7
12/9/2014,2730,7772sd7
12/9/2014,2263,3641sd7
12/9/2014,2251,5586sd7
12/9/2014,2153,3929sd7
12/9/2014,2064,4140sd7
12/9/2014,1638,2989sd7
12/9/2014,1574,8305sd7
12/9/2014,1572,7121sd7
12/9/2014,1521,6399sd7
12/9/2014,1346,4245sd7
12/9/2014,1283,4490sd7
12/9/2014,1223,3007sd7
12/9/2014,1218,5258sd7
12/9/2014,1174,9175sd7
12/9/2014,1125,2983sd7
12/9/2014,1087,5549sd7
12/9/2014,1071,3213sd7
12/9/2014,1025,4106sd7
12/9/2014,987,4331sd7
12/9/2014,924,9327sd7
12/9/2014,884,2819sd7
12/9/2014,881,2989sd7
12/9/2014,874,4505sd7
12/9/2014,853,2848sd7
12/9/2014,837,3300sd7
12/9/2014,836,2983sd7
12/9/2014,833,3862sd7
12/9/2014,830,5038sd7
12/9/2014,812,3046sd7
12/9/2014,808,2983sd7
12/9/2014,784,6226sd7
12/9/2014,768,5031sd7
12/9/2014,752,5310sd7
12/9/2014,751,3699sd7
12/9/2014,701,5520sd7
